season_end_year,season_label,decade,metric,position,value_display,value_numeric,unit,source_url,as_of,confidence,notes
1978,1977-78,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1979,1978-79,1970s,avg_height_league,,6'6.18'',78.18,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1979,1978-79,1970s,avg_weight_league,,203,203.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1979,1978-79,1970s,avg_height_rookies,,6'5.8'',77.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1979,1978-79,1970s,avg_height_by_position,PG,6'1.8'',73.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1979,1978-79,1970s,avg_height_by_position,SG,6'3.9'',75.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1979,1978-79,1970s,avg_height_by_position,SF,6'6.6'',78.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1979,1978-79,1970s,avg_height_by_position,PF,6'8.3'',80.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1979,1978-79,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1980,1979-80,1980s,avg_height_league,,6'6.33'',78.33,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1980,1979-80,1980s,avg_weight_league,,204,204.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1980,1979-80,1980s,avg_height_rookies,,6'6.4'',78.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1980,1979-80,1980s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1980,1979-80,1980s,avg_height_by_position,SG,6'3.9'',75.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1980,1979-80,1980s,avg_height_by_position,SF,6'6.7'',78.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1980,1979-80,1980s,avg_height_by_position,PF,6'8.6'',80.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1980,1979-80,1980s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1981,1980-81,1980s,avg_height_league,,6'6.38'',78.38,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1981,1980-81,1980s,avg_weight_league,,204,204.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1981,1980-81,1980s,avg_height_rookies,,6'6.3'',78.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1981,1980-81,1980s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1981,1980-81,1980s,avg_height_by_position,SG,6'4.3'',76.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1981,1980-81,1980s,avg_height_by_position,SF,6'6.9'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1981,1980-81,1980s,avg_height_by_position,PF,6'8.6'',80.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1981,1980-81,1980s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1982,1981-82,1980s,avg_height_league,,6'6.57'',78.57,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1982,1981-82,1980s,avg_weight_league,,204,204.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1982,1981-82,1980s,avg_height_rookies,,6'6.8'',78.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1982,1981-82,1980s,avg_height_by_position,PG,6'1.6'',73.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1982,1981-82,1980s,avg_height_by_position,SG,6'4.2'',76.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1982,1981-82,1980s,avg_height_by_position,SF,6'6.9'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1982,1981-82,1980s,avg_height_by_position,PF,6'8.7'',80.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1982,1981-82,1980s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1983,1982-83,1980s,avg_height_league,,6'6.81'',78.81,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1983,1982-83,1980s,avg_weight_league,,206,206.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1983,1982-83,1980s,avg_height_rookies,,6'7.2'',79.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1983,1982-83,1980s,avg_height_by_position,PG,6'2.0'',74.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1983,1982-83,1980s,avg_height_by_position,SG,6'4.0'',76.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1983,1982-83,1980s,avg_height_by_position,SF,6'6.9'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1983,1982-83,1980s,avg_height_by_position,PF,6'8.8'',80.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1983,1982-83,1980s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1984,1983-84,1980s,avg_height_league,,6'6.76'',78.76,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1984,1983-84,1980s,avg_weight_league,,206,206.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1984,1983-84,1980s,avg_height_rookies,,6'7.1'',79.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1984,1983-84,1980s,avg_height_by_position,PG,6'2.2'',74.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1984,1983-84,1980s,avg_height_by_position,SG,6'4.4'',76.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1984,1983-84,1980s,avg_height_by_position,SF,6'7.0'',79.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1984,1983-84,1980s,avg_height_by_position,PF,6'8.9'',80.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1984,1983-84,1980s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1985,1984-85,1980s,avg_height_league,,6'6.82'',78.82,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1985,1984-85,1980s,avg_weight_league,,207,207.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1985,1984-85,1980s,avg_height_rookies,,6'7.2'',79.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1985,1984-85,1980s,avg_height_by_position,PG,6'2.2'',74.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1985,1984-85,1980s,avg_height_by_position,SG,6'4.3'',76.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1985,1984-85,1980s,avg_height_by_position,SF,6'6.9'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1985,1984-85,1980s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1985,1984-85,1980s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1986,1985-86,1980s,avg_height_league,,6'7.03'',79.03,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1986,1985-86,1980s,avg_weight_league,,208,208.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1986,1985-86,1980s,avg_height_rookies,,6'7.5'',79.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1986,1985-86,1980s,avg_height_by_position,PG,6'2.3'',74.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1986,1985-86,1980s,avg_height_by_position,SG,6'4.4'',76.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1986,1985-86,1980s,avg_height_by_position,SF,6'7.1'',79.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1986,1985-86,1980s,avg_height_by_position,PF,6'8.9'',80.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1986,1985-86,1980s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1987,1986-87,1980s,avg_height_league,,6'7.04'',79.04,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1987,1986-87,1980s,avg_weight_league,,208,208.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1987,1986-87,1980s,avg_height_rookies,,6'7.1'',79.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1987,1986-87,1980s,avg_height_by_position,PG,6'2.4'',74.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1987,1986-87,1980s,avg_height_by_position,SG,6'4.6'',76.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1987,1986-87,1980s,avg_height_by_position,SF,6'7.0'',79.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1987,1986-87,1980s,avg_height_by_position,PF,6'9.2'',81.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1987,1986-87,1980s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1988,1987-88,1980s,avg_height_league,,6'7.02'',79.02,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1988,1987-88,1980s,avg_weight_league,,208,208.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1988,1987-88,1980s,avg_height_rookies,,6'6.4'',78.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1988,1987-88,1980s,avg_height_by_position,PG,6'1.8'',73.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1988,1987-88,1980s,avg_height_by_position,SG,6'4.7'',76.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1988,1987-88,1980s,avg_height_by_position,SF,6'7.3'',79.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1988,1987-88,1980s,avg_height_by_position,PF,6'9.2'',81.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1988,1987-88,1980s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1989,1988-89,1980s,avg_height_league,,6'6.93'',78.93,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1989,1988-89,1980s,avg_weight_league,,209,209.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1989,1988-89,1980s,avg_height_rookies,,6'6.5'',78.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1989,1988-89,1980s,avg_height_by_position,PG,6'2.0'',74.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1989,1988-89,1980s,avg_height_by_position,SG,6'4.4'',76.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1989,1988-89,1980s,avg_height_by_position,SF,6'7.1'',79.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1989,1988-89,1980s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1989,1988-89,1980s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1990,1989-90,1990s,avg_height_league,,6'6.81'',78.81,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1990,1989-90,1990s,avg_weight_league,,208,208.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1990,1989-90,1990s,avg_height_rookies,,6'6.1'',78.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1990,1989-90,1990s,avg_height_by_position,PG,6'1.4'',73.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1990,1989-90,1990s,avg_height_by_position,SG,6'4.7'',76.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1990,1989-90,1990s,avg_height_by_position,SF,6'7.1'',79.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1990,1989-90,1990s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1990,1989-90,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1991,1990-91,1990s,avg_height_league,,6'6.95'',78.95,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1991,1990-91,1990s,avg_weight_league,,210,210.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1991,1990-91,1990s,avg_height_rookies,,6'7.2'',79.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1991,1990-91,1990s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1991,1990-91,1990s,avg_height_by_position,SG,6'4.7'',76.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1991,1990-91,1990s,avg_height_by_position,SF,6'6.9'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1991,1990-91,1990s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1991,1990-91,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1992,1991-92,1990s,avg_height_league,,6'6.65'',78.65,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1992,1991-92,1990s,avg_weight_league,,209,209.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1992,1991-92,1990s,avg_height_rookies,,6'5.9'',77.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1992,1991-92,1990s,avg_height_by_position,PG,6'1.3'',73.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1992,1991-92,1990s,avg_height_by_position,SG,6'4.6'',76.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1992,1991-92,1990s,avg_height_by_position,SF,6'7.0'',79.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1992,1991-92,1990s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1992,1991-92,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1993,1992-93,1990s,avg_height_league,,6'6.90'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1993,1992-93,1990s,avg_weight_league,,212,212.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1993,1992-93,1990s,avg_height_rookies,,6'6.5'',78.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1993,1992-93,1990s,avg_height_by_position,PG,6'1.1'',73.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1993,1992-93,1990s,avg_height_by_position,SG,6'4.7'',76.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1993,1992-93,1990s,avg_height_by_position,SF,6'7.1'',79.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1993,1992-93,1990s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1993,1992-93,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1994,1993-94,1990s,avg_height_league,,6'7.05'',79.05,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1994,1993-94,1990s,avg_weight_league,,213,213.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1994,1993-94,1990s,avg_height_rookies,,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1994,1993-94,1990s,avg_height_by_position,PG,6'1.2'',73.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1994,1993-94,1990s,avg_height_by_position,SG,6'4.7'',76.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1994,1993-94,1990s,avg_height_by_position,SF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
